name2	name	name	avHet	chrom	chromStart	txStart	txEnd
TEX264	NR_024012	rs10933	0.491732	chr3	52719815	51705190	51738339
TEX264	NM_001243725	rs10933	0.491732	chr3	52719815	51705289	51738339
TEX264	NM_001243726	rs10933	0.491732	chr3	52719815	51705289	51738339
TEX264	NR_103462	rs10933	0.491732	chr3	52719815	51705642	51738339
TEX264	NR_103463	rs10933	0.491732	chr3	52719815	51705642	51738339
GRM2	NM_001349116	rs10933	0.491732	chr3	52719815	51741048	51752625
GRM2	NM_001349117	rs10933	0.491732	chr3	52719815	51741048	51752625
GRM2	NR_146059	rs10933	0.491732	chr3	52719815	51741048	51752625
GRM2	NM_000839	rs10933	0.491732	chr3	52719815	51741083	51752625
IQCF4	NR_038215	rs10933	0.491732	chr3	52719815	51851618	51852355
IQCF4	NR_038213	rs10933	0.491732	chr3	52719815	51851618	51853651
IQCF4	NR_038214	rs10933	0.491732	chr3	52719815	51851618	51853651
IQCF3	NM_001085479	rs10933	0.491732	chr3	52719815	51860898	51864874
IQCF3	NM_001207023	rs10933	0.491732	chr3	52719815	51860898	51864874
IQCF2	NM_203424	rs10933	0.491732	chr3	52719815	51895644	51897440
IQCF6	NM_001143833	rs10933	0.491732	chr3	52719815	51812578	51813253
IQCF6	NM_001368368	rs10933	0.491732	chr3	52719815	51812578	51813253
IQCF6	NM_001368369	rs10933	0.491732	chr3	52719815	51812578	51813253
IQCF5-AS1	NR_109984	rs10933	0.491732	chr3	52719815	51907611	51909783
IQCF5	NM_001145059	rs10933	0.491732	chr3	52719815	51907736	51909617
IQCF1	NM_152397	rs10933	0.491732	chr3	52719815	51928891	51937369
RRP9	NM_004704	rs10933	0.491732	chr3	52719815	51967444	51975920
PARP3	NM_001003931	rs10933	0.491732	chr3	52719815	51976320	51982883
PARP3	NM_005485	rs10933	0.491732	chr3	52719815	51976320	51982883
GPR62	NM_080865	rs10933	0.491732	chr3	52719815	51989396	51991511
PCBP4	NM_033010	rs10933	0.491732	chr3	52719815	51991469	51996908
PCBP4	NM_020418	rs10933	0.491732	chr3	52719815	51991469	52001450
PCBP4	NM_001174100	rs10933	0.491732	chr3	52719815	51991469	52001482
PCBP4	NM_001363885	rs10933	0.491732	chr3	52719815	51991469	52001482
PCBP4	NM_033008	rs10933	0.491732	chr3	52719815	51991469	52001482
ABHD14B	NM_001146314	rs10933	0.491732	chr3	52719815	52002525	52008646
ABHD14B	NM_001254753	rs10933	0.491732	chr3	52719815	52002525	52008646
ABHD14B	NM_032750	rs10933	0.491732	chr3	52719815	52002525	52008646
ABHD14A-ACY1	NM_001316331	rs10933	0.491732	chr3	52719815	52009041	52023218
ABHD14A	NM_015407	rs10933	0.491732	chr3	52719815	52009079	52015212
ACY1	NM_001198895	rs10933	0.491732	chr3	52719815	52017299	52023218
ACY1	NM_001198896	rs10933	0.491732	chr3	52719815	52017299	52023218
ACY1	NM_001198897	rs10933	0.491732	chr3	52719815	52017299	52023218
ACY1	NM_001198898	rs10933	0.491732	chr3	52719815	52017299	52023218
ACY1	NM_000666	rs10933	0.491732	chr3	52719815	52017550	52023213
RPL29	NM_000992	rs10933	0.491732	chr3	52719815	52027643	52029958
DUSP7	NM_001947	rs10933	0.491732	chr3	52719815	52082936	52090587
LINC00696	NR_027331	rs10933	0.491732	chr3	52719815	52096109	52099128
ALAS1	NM_001304443	rs10933	0.491732	chr3	52719815	52232098	52248343
ALAS1	NM_001304444	rs10933	0.491732	chr3	52719815	52232098	52248343
ALAS1	NM_199166	rs10933	0.491732	chr3	52719815	52232098	52248343
ALAS1	NM_000688	rs10933	0.491732	chr3	52719815	52232175	52248343
TLR9	NM_017442	rs10933	0.491732	chr3	52719815	52255095	52260179
TWF2	NM_007284	rs10933	0.491732	chr3	52719815	52262627	52273174
LOC101929054	NR_135307	rs10933	0.491732	chr3	52719815	52273253	52275113
PPM1M	NM_144641	rs10933	0.491732	chr3	52719815	52279774	52284615
PPM1M	NM_001122870	rs10933	0.491732	chr3	52719815	52280185	52284615
MIRLET7G	NR_029660	rs10933	0.491732	chr3	52719815	52302293	52302377
GLYCTK	NM_001144951	rs10933	0.491732	chr3	52719815	52321835	52327021
GLYCTK	NR_026699	rs10933	0.491732	chr3	52719815	52321835	52329272
GLYCTK	NR_026700	rs10933	0.491732	chr3	52719815	52321835	52329272
GLYCTK	NR_026701	rs10933	0.491732	chr3	52719815	52321835	52329272
GLYCTK	NR_026702	rs10933	0.491732	chr3	52719815	52321835	52329272
GLYCTK	NM_145262	rs10933	0.491732	chr3	52719815	52321843	52329273
GLYCTK-AS1	NR_046719	rs10933	0.491732	chr3	52719815	52322595	52323749
MIR135A1	NR_029677	rs10933	0.491732	chr3	52719815	52328234	52328324
BAP1	NM_004656	rs10933	0.491732	chr3	52719815	52435024	52444024
PHF7	NM_001278221	rs10933	0.491732	chr3	52719815	52444523	52457657
PHF7	NM_001321126	rs10933	0.491732	chr3	52719815	52444523	52457657
PHF7	NM_001321127	rs10933	0.491732	chr3	52719815	52444523	52457657
PHF7	NM_016483	rs10933	0.491732	chr3	52719815	52444675	52457657
SEMA3G	NM_020163	rs10933	0.491732	chr3	52719815	52467050	52479101
TNNC1	NM_003280	rs10933	0.491732	chr3	52719815	52485106	52488057
NISCH	NM_001276293	rs10933	0.491732	chr3	52719815	52489523	52515926
NISCH	NM_001276294	rs10933	0.491732	chr3	52719815	52489523	52515926
NISCH	NM_007184	rs10933	0.491732	chr3	52719815	52489619	52527084
STAB1	NM_015136	rs10933	0.491732	chr3	52719815	52529353	52558511
SMIM4	NM_001124767	rs10933	0.491732	chr3	52719815	52570620	52575906
GNL3	NM_206825	rs10933	0.491732	chr3	52719815	52719935	52728510
GNL3	NM_206826	rs10933	0.491732	chr3	52719815	52719935	52728510
GNL3	NM_014366	rs10933	0.491732	chr3	52719815	52720047	52728510
SNORD136	NR_132757	rs10933	0.491732	chr3	52719815	52722902	52723049
SNORD19	NR_003047	rs10933	0.491732	chr3	52719815	52723255	52723331
SNORD19B	NR_003687	rs10933	0.491732	chr3	52719815	52724753	52724846
SNORD19C	NR_145744	rs10933	0.491732	chr3	52719815	52725393	52725460
SNORD69	NR_003057	rs10933	0.491732	chr3	52719815	52726751	52726828
GLT8D1	NM_152932	rs10933	0.491732	chr3	52719815	52728499	52737714
GLT8D1	NM_001010983	rs10933	0.491732	chr3	52719815	52728499	52740099
GLT8D1	NM_001278280	rs10933	0.491732	chr3	52719815	52728499	52740099
GLT8D1	NM_001278281	rs10933	0.491732	chr3	52719815	52728499	52740099
GLT8D1	NM_018446	rs10933	0.491732	chr3	52719815	52728499	52740099
SPCS1	NM_014041	rs10933	0.491732	chr3	52719815	52740121	52745164
NEK4	NM_003157	rs10933	0.491732	chr3	52719815	52742459	52804956
NEK4	NM_001193533	rs10933	0.491732	chr3	52719815	52742464	52804965
NEK4	NM_001348412	rs10933	0.491732	chr3	52719815	52742464	52804965
NEK4	NM_001348414	rs10933	0.491732	chr3	52719815	52742464	52804965
NEK4	NM_001348413	rs10933	0.491732	chr3	52719815	52771513	52804965
ITIH4	NM_002218	rs10933	0.491732	chr3	52719815	52847005	52864717
ITIH4	NM_001166449	rs10933	0.491732	chr3	52719815	52847005	52864717
ITIH3	NM_002217	rs10933	0.491732	chr3	52719815	52828783	52843025
ITIH4-AS1	NR_046615	rs10933	0.491732	chr3	52719815	52857950	52859330
STIMATE-MUSTN1	NM_001198974	rs10933	0.491732	chr3	52719815	52867130	52931597
MUSTN1	NM_205853	rs10933	0.491732	chr3	52719815	52867136	52869035
STIMATE	NM_198563	rs10933	0.491732	chr3	52719815	52870771	52931564
MIR8064	NR_107031	rs10933	0.491732	chr3	52719815	52880478	52880568
RFT1	NM_052859	rs10933	0.491732	chr3	52719815	53122500	53164451
TKT	NM_001135055	rs10933	0.491732	chr3	52719815	53258722	53290130
TKT	NM_001064	rs10933	0.491732	chr3	52719815	53258727	53290038
TKT	NM_001258028	rs10933	0.491732	chr3	52719815	53259652	53290130
TKT	NR_047580	rs10933	0.491732	chr3	52719815	53259652	53290130
SNORD38C	NR_145715	rs10933	0.491732	chr3	52719815	53367087	53367154
AKAP13	NM_006738	rs11633075	0.258288	chr15	85113971	85923846	86292589
AKAP13	NM_007200	rs11633075	0.258288	chr15	85113971	85923846	86292589
SH3GL3	NM_001301108	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001301109	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001324182	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001324183	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001324184	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001324185	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_001324186	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NR_125370	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NR_136711	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NR_136712	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NR_136713	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NR_136714	rs11633075	0.258288	chr15	85113971	84115979	84287493
SH3GL3	NM_003027	rs11633075	0.258288	chr15	85113971	84116092	84287493
SH3GL3	NM_001324187	rs11633075	0.258288	chr15	85113971	84159365	84287493
ADAMTSL3	NM_001301110	rs11633075	0.258288	chr15	85113971	84322837	84708593
ADAMTSL3	NM_207517	rs11633075	0.258288	chr15	85113971	84322874	84708593
WDR73	NR_130944	rs11633075	0.258288	chr15	85113971	85184725	85197477
WDR73	NM_032856	rs11633075	0.258288	chr15	85113971	85184725	85197574
WDR73	NR_130945	rs11633075	0.258288	chr15	85113971	85184725	85197574
WDR73	NR_130946	rs11633075	0.258288	chr15	85113971	85184725	85197574
WDR73	NR_130947	rs11633075	0.258288	chr15	85113971	85184725	85197574
ZNF592	NM_014630	rs11633075	0.258288	chr15	85113971	85291822	85349676
SLC28A1	NM_001287761	rs11633075	0.258288	chr15	85113971	85427891	85489027
SLC28A1	NM_001287762	rs11633075	0.258288	chr15	85113971	85427891	85489027
SLC28A1	NM_001321721	rs11633075	0.258288	chr15	85113971	85427891	85518876
SLC28A1	NM_001321722	rs11633075	0.258288	chr15	85113971	85427891	85518876
SLC28A1	NM_004213	rs11633075	0.258288	chr15	85113971	85427892	85489029
PDE8A	NM_001243137	rs11633075	0.258288	chr15	85113971	85523743	85682376
PDE8A	NM_002605	rs11633075	0.258288	chr15	85113971	85525086	85682372
PDE8A	NM_173454	rs11633075	0.258288	chr15	85113971	85525204	85682372
EFL1P1	NR_036652	rs11633075	0.258288	chr15	85113971	84748938	84795353
DNM1P41	NR_033787	rs11633075	0.258288	chr15	85113971	84835298	84839736
UBE2Q2L	NM_001243531	rs11633075	0.258288	chr15	85113971	84841241	84850985
LOC440300	NR_033738	rs11633075	0.258288	chr15	85113971	84860599	84878025
GOLGA2P7	NR_027001	rs11633075	0.258288	chr15	85113971	84867599	84898920
LOC102724135	NR_158192	rs11633075	0.258288	chr15	85113971	84868063	84898888
LOC101929479	NR_049748	rs11633075	0.258288	chr15	85113971	84868829	84869441
GOLGA6L4	NM_001267536	rs11633075	0.258288	chr15	85113971	84904524	84914120
LOC103171574	NR_120379	rs11633075	0.258288	chr15	85113971	84977216	84980581
LOC102724034	NR_120378	rs11633075	0.258288	chr15	85113971	84977315	84978856
DNM1P41	NR_033787	rs11633075	0.258288	chr15	85113971	85045805	85050251
GOLGA6L5P	NR_003246	rs11633075	0.258288	chr15	85113971	85049398	85060078
UBE2Q2P1	NR_003661	rs11633075	0.258288	chr15	85113971	85070426	85114026
LINC00933	NR_038274	rs11633075	0.258288	chr15	85113971	85113879	85123412
LINC00933	NR_038273	rs11633075	0.258288	chr15	85113971	85114364	85123412
ZSCAN2	NM_181877	rs11633075	0.258288	chr15	85113971	85144239	85166947
ZSCAN2	NM_017894	rs11633075	0.258288	chr15	85113971	85144248	85150116
ZSCAN2	NM_001007072	rs11633075	0.258288	chr15	85113971	85144248	85159841
SCAND2P	NR_003654	rs11633075	0.258288	chr15	85113971	85174690	85185694
SCAND2P	NR_004859	rs11633075	0.258288	chr15	85113971	85174690	85185694
NMB	NM_205858	rs11633075	0.258288	chr15	85113971	85198359	85201802
NMB	NM_021077	rs11633075	0.258288	chr15	85113971	85198362	85201430
SEC11A	NM_001271918	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NM_001271919	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NM_001271920	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NM_001271921	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NM_001271922	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NR_073518	rs11633075	0.258288	chr15	85113971	85212767	85259691
SEC11A	NM_014300	rs11633075	0.258288	chr15	85113971	85212774	85259370
ALPK3	NM_020778	rs11633075	0.258288	chr15	85113971	85359910	85416713
SLC28A1	NM_201651	rs11633075	0.258288	chr15	85113971	85427891	85439277
GOLGA6L3	NM_001310153	rs11633075	0.258288	chr15	85113971	85783581	85790418
LOC101929479	NR_049748	rs11633075	0.258288	chr15	85113971	85747906	85748518
LOC101929479	NR_158179	rs11633075	0.258288	chr15	85113971	85748237	85778012
LOC101929479	NR_160936	rs11633075	0.258288	chr15	85113971	85749544	85778026
MIR7706	NR_106993	rs11633075	0.258288	chr15	85113971	85923826	85923893
DPYD	NM_000110	rs1198588	0.323908	chr1	98552831	97543299	98386615
DPYD-AS1	NR_046590	rs1198588	0.323908	chr1	98552831	97561478	97788511
DPYD	NM_001160301	rs1198588	0.323908	chr1	98552831	98185313	98386615
LINC01776	NR_046088	rs1198588	0.323908	chr1	98552831	98676266	98738214
SNX7	NM_152238	rs1198588	0.323908	chr1	98552831	99127235	99226056
SNX7	NR_033716	rs1198588	0.323908	chr1	98552831	99127235	99226056
SNX7	NM_001364903	rs1198588	0.323908	chr1	98552831	99127276	99226056
SNX7	NM_015976	rs1198588	0.323908	chr1	98552831	99127276	99226056
LOC100129620	NR_033940	rs1198588	0.323908	chr1	98552831	99469831	99614408
DPYD-AS2	NR_046591	rs1198588	0.323908	chr1	98552831	98262476	98263607
LINC01930	NR_146275	rs1198588	0.323908	chr1	98552831	98399029	98407296
MIR137HG	NR_046105	rs1198588	0.323908	chr1	98552831	98453555	98515249
MIR2682	NR_039604	rs1198588	0.323908	chr1	98552831	98510798	98510907
MIR137	NR_029679	rs1198588	0.323908	chr1	98552831	98511625	98511727
PLPPR5	NM_001037317	rs1198588	0.323908	chr1	98552831	99355800	99470417
PLPPR5	NM_001010861	rs1198588	0.323908	chr1	98552831	99355800	99470449
SNX29P2	NR_002939	rs12716973	0.471388	chr16	29937651	29313607	29376380
ZNF48	NM_001214906	rs12716973	0.471388	chr16	29937651	30389632	30411429
ZNF48	NM_001214907	rs12716973	0.471388	chr16	29937651	30389634	30411429
ZNF48	NM_001214909	rs12716973	0.471388	chr16	29937651	30406432	30411429
ZNF48	NM_001324494	rs12716973	0.471388	chr16	29937651	30406432	30411429
ZNF48	NM_152652	rs12716973	0.471388	chr16	29937651	30406739	30411429
NFATC2IP	NM_032815	rs12716973	0.471388	chr16	29937651	28962317	28977767
RRN3P2	NR_003369	rs12716973	0.471388	chr16	29937651	29086162	29128038
SMG1P2	NR_135317	rs12716973	0.471388	chr16	29937651	29556331	29625038
SEZ6L2	NM_001114099	rs12716973	0.471388	chr16	29937651	29882479	29910585
SEZ6L2	NM_001114100	rs12716973	0.471388	chr16	29937651	29882479	29910585
SEZ6L2	NM_001243332	rs12716973	0.471388	chr16	29937651	29882479	29910585
SEZ6L2	NM_001243333	rs12716973	0.471388	chr16	29937651	29882479	29910585
SEZ6L2	NM_012410	rs12716973	0.471388	chr16	29937651	29882479	29910585
SEZ6L2	NM_201575	rs12716973	0.471388	chr16	29937651	29882479	29910585
INO80E	NM_001304562	rs12716973	0.471388	chr16	29937651	30007529	30017111
INO80E	NM_001304563	rs12716973	0.471388	chr16	29937651	30007529	30017111
INO80E	NR_130786	rs12716973	0.471388	chr16	29937651	30007529	30017111
INO80E	NR_130787	rs12716973	0.471388	chr16	29937651	30007529	30017111
INO80E	NR_134855	rs12716973	0.471388	chr16	29937651	30007529	30017115
INO80E	NM_173618	rs12716973	0.471388	chr16	29937651	30007561	30017112
FBRS	NM_001105079	rs12716973	0.471388	chr16	29937651	30669751	30682131
FBXL19-AS1	NR_024348	rs12716973	0.471388	chr16	29937651	30930639	30934590
CD19	NM_001178098	rs12716973	0.471388	chr16	29937651	28943259	28950668
CD19	NM_001770	rs12716973	0.471388	chr16	29937651	28943259	28950668
MIR4517	NR_039742	rs12716973	0.471388	chr16	29937651	28969903	28969982
SPNS1	NM_001142448	rs12716973	0.471388	chr16	29937651	28986095	28995869
SPNS1	NM_001142449	rs12716973	0.471388	chr16	29937651	28986095	28995869
SPNS1	NM_001142450	rs12716973	0.471388	chr16	29937651	28986095	28995869
SPNS1	NM_001142451	rs12716973	0.471388	chr16	29937651	28986095	28995869
SPNS1	NM_032038	rs12716973	0.471388	chr16	29937651	28986098	28995864
LAT	NM_001014989	rs12716973	0.471388	chr16	29937651	28996146	29002104
LAT	NM_001014987	rs12716973	0.471388	chr16	29937651	28996386	29002104
LAT	NM_001014988	rs12716973	0.471388	chr16	29937651	28996386	29002104
LAT	NM_014387	rs12716973	0.471388	chr16	29937651	28996386	29002104
NPIPB11	NM_001310137	rs12716973	0.471388	chr16	29937651	29392638	29415866
SMG1P6	NR_135312	rs12716973	0.471388	chr16	29937651	29436731	29458347
BOLA2-SMG1P6	NM_001320628	rs12716973	0.471388	chr16	29937651	29454225	29465526
BOLA2-SMG1P6	NM_001320622	rs12716973	0.471388	chr16	29937651	29454225	29466285
BOLA2-SMG1P6	NM_001320623	rs12716973	0.471388	chr16	29937651	29454225	29466285
BOLA2-SMG1P6	NM_001320624	rs12716973	0.471388	chr16	29937651	29454225	29466285
BOLA2-SMG1P6	NM_001320625	rs12716973	0.471388	chr16	29937651	29454225	29466285
BOLA2-SMG1P6	NM_001320627	rs12716973	0.471388	chr16	29937651	29454225	29466285
BOLA2-SMG1P6	NR_135316	rs12716973	0.471388	chr16	29937651	29454225	29466285
LOC606724	NR_002454	rs12716973	0.471388	chr16	29937651	29460665	29461236
BOLA2	NR_135304	rs12716973	0.471388	chr16	29937651	29464908	29465526
BOLA2B	NM_001039182	rs12716973	0.471388	chr16	29937651	29464908	29465645
BOLA2B	NM_001320607	rs12716973	0.471388	chr16	29937651	29464908	29465645
BOLA2	NM_001031827	rs12716973	0.471388	chr16	29937651	29464908	29466285
BOLA2	NM_001320579	rs12716973	0.471388	chr16	29937651	29464908	29466285
SLX1A	NM_001014999	rs12716973	0.471388	chr16	29937651	29465821	29469545
SLX1A	NM_001015000	rs12716973	0.471388	chr16	29937651	29465821	29469545
SLX1B	NM_024044	rs12716973	0.471388	chr16	29937651	29465821	29469545
SLX1B	NM_178044	rs12716973	0.471388	chr16	29937651	29465821	29469545
SLX1A-SULT1A3	NR_037608	rs12716973	0.471388	chr16	29937651	29466411	29476301
SLX1B-SULT1A4	NR_037609	rs12716973	0.471388	chr16	29937651	29466411	29476301
SULT1A4	NM_001017390	rs12716973	0.471388	chr16	29937651	29471206	29476301
SULT1A3	NM_177552	rs12716973	0.471388	chr16	29937651	29471206	29476301
LOC388242	NR_002556	rs12716973	0.471388	chr16	29937651	29476288	29478899
LOC613038	NR_002557	rs12716973	0.471388	chr16	29937651	29476288	29478899
NPIPB12	NM_001355401	rs12716973	0.471388	chr16	29937651	29494854	29517195
SMG1P2	NR_135305	rs12716973	0.471388	chr16	29937651	29556331	29606413
MIR3680-1	NR_037451	rs12716973	0.471388	chr16	29937651	29610499	29610586
MIR3680-2	NR_049833	rs12716973	0.471388	chr16	29937651	29610499	29610586
SPN	NM_001030288	rs12716973	0.471388	chr16	29937651	29674270	29682193
SPN	NM_003123	rs12716973	0.471388	chr16	29937651	29674567	29682193
QPRT	NM_001318249	rs12716973	0.471388	chr16	29937651	29690328	29710021
QPRT	NM_001318250	rs12716973	0.471388	chr16	29937651	29690328	29710021
QPRT	NR_134536	rs12716973	0.471388	chr16	29937651	29690328	29710021
QPRT	NM_014298	rs12716973	0.471388	chr16	29937651	29690500	29710020
C16orf54	NM_175900	rs12716973	0.471388	chr16	29937651	29753785	29757311
ZG16	NM_152338	rs12716973	0.471388	chr16	29937651	29789560	29792969
KIF22	NM_001256269	rs12716973	0.471388	chr16	29937651	29802033	29816706
KIF22	NM_007317	rs12716973	0.471388	chr16	29937651	29802033	29816706
KIF22	NM_001256270	rs12716973	0.471388	chr16	29937651	29802288	29816706
MAZ	NM_001276275	rs12716973	0.471388	chr16	29937651	29817416	29822504
MAZ	NM_002383	rs12716973	0.471388	chr16	29937651	29817849	29822485
MAZ	NM_001042539	rs12716973	0.471388	chr16	29937651	29817857	29822504
MAZ	NM_001276276	rs12716973	0.471388	chr16	29937651	29817857	29822504
MAZ	NR_074080	rs12716973	0.471388	chr16	29937651	29817857	29822504
PRRT2	NM_001256442	rs12716973	0.471388	chr16	29937651	29823408	29827202
PRRT2	NM_001256443	rs12716973	0.471388	chr16	29937651	29823408	29827202
PRRT2	NM_145239	rs12716973	0.471388	chr16	29937651	29823513	29827202
PAGR1	NM_024516	rs12716973	0.471388	chr16	29937651	29827472	29833810
MVP	NM_017458	rs12716973	0.471388	chr16	29937651	29831714	29859360
MVP	NM_005115	rs12716973	0.471388	chr16	29937651	29831782	29859342
MVP	NM_001293204	rs12716973	0.471388	chr16	29937651	29841835	29859360
MVP	NM_001293205	rs12716973	0.471388	chr16	29937651	29841835	29859360
CDIPT	NM_001286585	rs12716973	0.471388	chr16	29937651	29869676	29874609
CDIPT	NM_001286586	rs12716973	0.471388	chr16	29937651	29869676	29874609
CDIPT	NM_006319	rs12716973	0.471388	chr16	29937651	29869677	29874547
CDIPTOSP	NR_024370	rs12716973	0.471388	chr16	29937651	29875003	29879374
CDIPTOSP	NR_015396	rs12716973	0.471388	chr16	29937651	29875154	29879374
ASPHD1	NM_181718	rs12716973	0.471388	chr16	29937651	29911808	29917377
KCTD13	NR_110933	rs12716973	0.471388	chr16	29937651	29917656	29937553
KCTD13	NM_178863	rs12716973	0.471388	chr16	29937651	29917660	29937547
TMEM219	NM_194280	rs12716973	0.471388	chr16	29937651	29973350	29984373
TMEM219	NM_001083613	rs12716973	0.471388	chr16	29937651	29973399	29984369
TAOK2	NM_001252043	rs12716973	0.471388	chr16	29937651	29985187	29999726
TAOK2	NM_004783	rs12716973	0.471388	chr16	29937651	29985187	30003582
TAOK2	NM_016151	rs12716973	0.471388	chr16	29937651	29985188	29999714
HIRIP3	NM_001197323	rs12716973	0.471388	chr16	29937651	30003641	30007417
HIRIP3	NM_003609	rs12716973	0.471388	chr16	29937651	30003641	30007417
DOC2A	NM_003586	rs12716973	0.471388	chr16	29937651	30016834	30022348
DOC2A	NR_104089	rs12716973	0.471388	chr16	29937651	30016834	30022401
DOC2A	NR_104090	rs12716973	0.471388	chr16	29937651	30016834	30022401
DOC2A	NM_001282063	rs12716973	0.471388	chr16	29937651	30016834	30022742
DOC2A	NM_001282068	rs12716973	0.471388	chr16	29937651	30016834	30023669
DOC2A	NM_001282062	rs12716973	0.471388	chr16	29937651	30016834	30024917
C16orf92	NM_001109659	rs12716973	0.471388	chr16	29937651	30034654	30036023
C16orf92	NM_001109660	rs12716973	0.471388	chr16	29937651	30034654	30036023
C16orf92	NM_001353379	rs12716973	0.471388	chr16	29937651	30034654	30039057
FAM57B	NM_001318504	rs12716973	0.471388	chr16	29937651	30035743	30041405
FAM57B	NM_031478	rs12716973	0.471388	chr16	29937651	30035743	30042186
FAM57B	NM_001352173	rs12716973	0.471388	chr16	29937651	30035743	30048014
LOC112694756	NM_001365304	rs12716973	0.471388	chr16	29937651	30064410	30081741
LOC112694756	NM_001365305	rs12716973	0.471388	chr16	29937651	30064410	30081741
LOC112694756	NM_001365307	rs12716973	0.471388	chr16	29937651	30064410	30081741
